:START_ID,relationship,:END_ID,:TYPE
265278,合作银行,246017,合作银行
265279,合作银行,246017,合作银行
265280,合作银行,246017,合作银行
265281,合作银行,246028,合作银行
265282,合作银行,246041,合作银行
265283,合作银行,246227,合作银行
265284,合作银行,246228,合作银行
265285,合作银行,246025,合作银行
265286,合作银行,246053,合作银行
265287,合作银行,246037,合作银行
265288,合作银行,246200,合作银行
265289,合作银行,246091,合作银行
265290,合作银行,246029,合作银行
265291,合作银行,246380,合作银行
265292,合作银行,246027,合作银行
265293,合作银行,246015,合作银行
265294,合作银行,246183,合作银行
265299,合作银行,246031,合作银行
265296,合作银行,246039,合作银行
265297,合作银行,264192,合作银行
265298,合作银行,246028,合作银行
265299,合作银行,246564,合作银行
265300,合作银行,252296,合作银行
265301,合作银行,246016,合作银行
265302,合作银行,246360,合作银行
265303,合作银行,246051,合作银行
265304,合作银行,246017,合作银行
265305,合作银行,246025,合作银行
265306,合作银行,246023,合作银行
265332,合作银行,246091,合作银行
265308,合作银行,246200,合作银行
265332,合作银行,246027,合作银行
265310,合作银行,246016,合作银行
265325,合作银行,246031,合作银行
265325,合作银行,246029,合作银行
265334,合作银行,247035,合作银行
265321,合作银行,246015,合作银行
265332,合作银行,246007,合作银行
265331,合作银行,252296,合作银行
265317,合作银行,264192,合作银行
265331,合作银行,246255,合作银行
265319,合作银行,246249,合作银行
265320,合作银行,246028,合作银行
265321,合作银行,246040,合作银行
265335,合作银行,246019,合作银行
265334,合作银行,247036,合作银行
265332,合作银行,246339,合作银行
265325,合作银行,246039,合作银行
265331,合作银行,246090,合作银行
265335,合作银行,246046,合作银行
265332,合作银行,246053,合作银行
265331,合作银行,246170,合作银行
265330,合作银行,246037,合作银行
265331,合作银行,246545,合作银行
265332,合作银行,246034,合作银行
265333,合作银行,246261,合作银行
265334,合作银行,246036,合作银行
265335,合作银行,247037,合作银行
265336,合作银行,246017,合作银行
265337,合作银行,246017,合作银行
265338,合作银行,246090,合作银行
293217,合作银行,246136,合作银行
265340,合作银行,246017,合作银行
265349,合作银行,246092,合作银行
265357,合作银行,246031,合作银行
265357,合作银行,246036,合作银行
265344,合作银行,246101,合作银行
265345,合作银行,246091,合作银行
265362,合作银行,246090,合作银行
265347,合作银行,246050,合作银行
265359,合作银行,246043,合作银行
265349,合作银行,246242,合作银行
265359,合作银行,246029,合作银行
265351,合作银行,246041,合作银行
265352,合作银行,246228,合作银行
265353,合作银行,246227,合作银行
265354,合作银行,246143,合作银行
265355,合作银行,246200,合作银行
265356,合作银行,246025,合作银行
265357,合作银行,246019,合作银行
265358,合作银行,247053,合作银行
265359,合作银行,247054,合作银行
265362,合作银行,247055,合作银行
265361,合作银行,247056,合作银行
265362,合作银行,247057,合作银行
265363,合作银行,246017,合作银行
265364,合作银行,246017,合作银行
265365,合作银行,246110,合作银行
265366,合作银行,247063,合作银行
292883,合作银行,247069,合作银行
265368,合作银行,246023,合作银行
265369,合作银行,246025,合作银行
265370,合作银行,248780,合作银行
265371,合作银行,246027,合作银行
265372,合作银行,246024,合作银行
265373,合作银行,246019,合作银行
