:START_ID,relationship,:END_ID,:TYPE
81732,发行股票,380796,发行股票
176675,发行股票,378556,发行股票
22449,发行股票,381197,发行股票
201097,发行股票,377995,发行股票
179315,发行股票,379912,发行股票
148810,发行股票,380129,发行股票
10946,发行股票,377734,发行股票
204458,发行股票,380882,发行股票
128605,发行股票,380550,发行股票
218513,发行股票,381031,发行股票
128784,发行股票,380763,发行股票
106409,发行股票,380869,发行股票
77317,发行股票,377476,发行股票
58358,发行股票,377467,发行股票
190965,发行股票,377360,发行股票
196526,发行股票,379474,发行股票
174568,发行股票,378447,发行股票
130634,发行股票,379395,发行股票
95868,发行股票,376365,发行股票
166103,发行股票,378507,发行股票
193213,发行股票,379858,发行股票
80040,发行股票,377249,发行股票
173945,发行股票,379221,发行股票
199267,发行股票,378385,发行股票
79665,发行股票,377506,发行股票
135291,发行股票,380815,发行股票
224586,发行股票,378553,发行股票
100568,发行股票,375998,发行股票
161377,发行股票,380674,发行股票
113541,发行股票,380758,发行股票
105873,发行股票,381154,发行股票
80096,发行股票,377776,发行股票
225258,发行股票,376427,发行股票
42817,发行股票,376441,发行股票
75008,发行股票,376444,发行股票
124667,发行股票,379020,发行股票
123730,发行股票,381127,发行股票
155404,发行股票,380519,发行股票
6718,发行股票,375970,发行股票
40293,发行股票,380748,发行股票
181383,发行股票,377214,发行股票
185730,发行股票,380777,发行股票
96319,发行股票,376648,发行股票
22334,发行股票,377530,发行股票
45777,发行股票,376327,发行股票
226994,发行股票,380582,发行股票
73113,发行股票,376639,发行股票
194336,发行股票,375620,发行股票
24003,发行股票,378402,发行股票
106139,发行股票,379981,发行股票
110353,发行股票,380237,发行股票
175169,发行股票,380066,发行股票
135737,发行股票,380263,发行股票
155021,发行股票,378187,发行股票
80842,发行股票,380791,发行股票
141817,发行股票,376470,发行股票
99989,发行股票,380326,发行股票
223335,发行股票,380670,发行股票
140633,发行股票,376623,发行股票
174533,发行股票,378353,发行股票
63908,发行股票,379104,发行股票
109614,发行股票,379078,发行股票
121911,发行股票,381139,发行股票
93342,发行股票,376376,发行股票
244741,发行股票,376063,发行股票
99939,发行股票,376932,发行股票
105043,发行股票,376784,发行股票
19832,发行股票,380373,发行股票
147853,发行股票,377000,发行股票
87269,发行股票,376472,发行股票
236941,发行股票,377412,发行股票
143345,发行股票,379372,发行股票
179672,发行股票,378361,发行股票
157602,发行股票,378782,发行股票
210975,发行股票,376640,发行股票
119407,发行股票,379480,发行股票
155325,发行股票,375732,发行股票
133174,发行股票,376314,发行股票
105708,发行股票,377782,发行股票
126869,发行股票,376776,发行股票
210847,发行股票,376780,发行股票
63382,发行股票,377284,发行股票
121078,发行股票,377749,发行股票
244995,发行股票,375819,发行股票
244995,发行股票,376916,发行股票
204382,发行股票,380070,发行股票
202674,发行股票,379698,发行股票
25459,发行股票,376996,发行股票
178988,发行股票,379050,发行股票
14327,发行股票,378465,发行股票
104659,发行股票,380392,发行股票
161493,发行股票,380662,发行股票
203097,发行股票,379056,发行股票
29370,发行股票,380038,发行股票
45982,发行股票,381085,发行股票
12207,发行股票,377104,发行股票
37789,发行股票,376367,发行股票
4619,发行股票,379287,发行股票
150446,发行股票,380501,发行股票
117663,发行股票,378521,发行股票
106140,发行股票,376190,发行股票
204231,发行股票,377157,发行股票
79809,发行股票,378184,发行股票
79809,发行股票,376514,发行股票
113529,发行股票,380346,发行股票
26710,发行股票,378133,发行股票
73667,发行股票,377548,发行股票
194972,发行股票,376164,发行股票
125283,发行股票,379069,发行股票
185609,发行股票,381209,发行股票
9726,发行股票,376839,发行股票
14992,发行股票,380105,发行股票
207130,发行股票,376934,发行股票
7448,发行股票,378237,发行股票
317,发行股票,376226,发行股票
161188,发行股票,376299,发行股票
94644,发行股票,377864,发行股票
214241,发行股票,377681,发行股票
79193,发行股票,377946,发行股票
33965,发行股票,375786,发行股票
105072,发行股票,377649,发行股票
215768,发行股票,376748,发行股票
23749,发行股票,375959,发行股票
229290,发行股票,379574,发行股票
117460,发行股票,376687,发行股票
196869,发行股票,381062,发行股票
163256,发行股票,376553,发行股票
862,发行股票,375824,发行股票
71468,发行股票,377012,发行股票
152498,发行股票,380573,发行股票
92878,发行股票,376907,发行股票
160311,发行股票,378286,发行股票
149137,发行股票,376989,发行股票
234046,发行股票,378060,发行股票
118151,发行股票,379946,发行股票
207366,发行股票,377577,发行股票
111536,发行股票,380634,发行股票
22285,发行股票,380579,发行股票
124582,发行股票,380735,发行股票
3740,发行股票,378531,发行股票
231541,发行股票,377176,发行股票
29479,发行股票,378027,发行股票
58593,发行股票,380840,发行股票
150570,发行股票,377248,发行股票
200248,发行股票,376445,发行股票
200248,发行股票,381321,发行股票
65086,发行股票,381280,发行股票
225005,发行股票,380082,发行股票
112276,发行股票,378879,发行股票
87020,发行股票,378890,发行股票
112893,发行股票,375794,发行股票
37823,发行股票,380565,发行股票
36386,发行股票,377158,发行股票
396,发行股票,377454,发行股票
149221,发行股票,381246,发行股票
25110,发行股票,377567,发行股票
230767,发行股票,379692,发行股票
177578,发行股票,377298,发行股票
125004,发行股票,376563,发行股票
19222,发行股票,379741,发行股票
143022,发行股票,378814,发行股票
58618,发行股票,377352,发行股票
175006,发行股票,379412,发行股票
